Dublin_Postcodes,SubCat,Year,Propery_Size,S_Location,Location,RegionFilter,Status,Values_,ObjectId
County,Annual Change,2012,e. Four plus bed,Clonmel,Nenagh,Southern,Settlement,-7.2,12095
County,Rent Price,2012,e. Four plus bed,Clonmel,Nenagh,Southern,Settlement,593.43,12096
County,Annual Change,2012,e. Four plus bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,-2.2,12124
County,Rent Price,2012,e. Four plus bed,Nenagh,Dungarvan,Eastern & Midland,Settlement,637.68,12125
County,Annual Change,2012,e. Four plus bed,Mullingar,Mullingar,Eastern & Midland,Settlement,-2.1,12146
County,Rent Price,2012,e. Four plus bed,Mullingar,Mullingar,Eastern & Midland,Settlement,625.62,12149
County,Annual Change,2012,e. Four plus bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,-3.6,12157
County,Rent Price,2012,e. Four plus bed,Roscommon Town,Roscommon Town,Northern & Western,Settlement,574.86,12160
County,Annual Change,2012,e. Four plus bed,Sligo Town,Sligo Town,Southern,Settlement,0.6,12163
County,Rent Price,2012,e. Four plus bed,Sligo Town,Sligo Town,Southern,Settlement,645.79,12165
County,Annual Change,2012,e. Four plus bed,Gorey,Gorey,Eastern & Midland,Settlement,-2.5,12235
County,Rent Price,2012,e. Four plus bed,Gorey,Gorey,Eastern & Midland,Settlement,670.63,12238
County,Annual Change,2012,e. Four plus bed,Dungarvan,Athlone,Northern & Western,Settlement,-0.2,12246
County,Annual Change,2012,e. Four plus bed,Ballina,Clonmel,Southern,Settlement,-0.2,12248
County,Rent Price,2012,e. Four plus bed,Dungarvan,Athlone,Northern & Western,Settlement,649.04,12249
County,Rent Price,2012,e. Four plus bed,Ballina,Clonmel,Southern,Settlement,724.8,12250
County,Annual Change,2012,e. Four plus bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,-4.7,12295
County,Rent Price,2012,e. Four plus bed,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,996.81,12296
County,Annual Change,2012,e. Four plus bed,Bray,Bray,Eastern & Midland,Settlement,1.9,12324
County,Rent Price,2012,e. Four plus bed,Bray,Bray,Eastern & Midland,Settlement,1277.07,12325
County,Annual Change,2011,a. All bedrooms,zj. Clare,Clare,Southern,County,-6.5,21
County,Rent Price,2011,a. All bedrooms,zj. Clare,Clare,Southern,County,548.22,24
County,Annual Change,2011,a. All bedrooms,zr. Cork City,Cork City,Southern,County,-3.6,46
County,Rent Price,2012,b. One bed,zr. Cork City,Cork City,Southern,County,575.04,2789
County,Annual Change,2011,a. All bedrooms,zq. Cork,Cork,Southern,County,-4.4,80
County,Rent Price,2011,a. All bedrooms,zq. Cork,Cork,Southern,County,728.4,82
County,Annual Change,2011,a. All bedrooms,za. Donegal,Donegal,Northern & Western,County,-6.5,100
County,Rent Price,2011,a. All bedrooms,za. Donegal,Donegal,Northern & Western,County,479.23,101
County,Annual Change,2011,a. All bedrooms,m. Dublin,Dublin,Eastern & Midland,County,-3.1,130
County,Rent Price,2011,a. All bedrooms,m. Dublin,Dublin,Eastern & Midland,County,1009.24,131
County,Annual Change,2011,a. All bedrooms,zm. Carlow,Carlow,Southern,County,-2.9,155
County,Rent Price,2011,a. All bedrooms,zm. Carlow,Carlow,Southern,County,627.14,156
County,Annual Change,2011,a. All bedrooms,z. Cavan,Cavan,Northern & Western,County,-4.4,184
County,Rent Price,2011,a. All bedrooms,z. Cavan,Cavan,Northern & Western,County,459.25,185
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 1,Dublin 1,Eastern & Midland,County,0.6,208
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 1,Dublin 1,Eastern & Midland,County,982.93,209
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 2,Dublin 2,Eastern & Midland,County,-3.3,237
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 2,Dublin 2,Eastern & Midland,County,1133.45,238
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 5,Dublin 5,Eastern & Midland,County,-4,274
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 5,Dublin 5,Eastern & Midland,County,1011.68,275
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 6,Dublin 6,Eastern & Midland,County,-3.7,303
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 6,Dublin 6,Eastern & Midland,County,955.32,304
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 6W,Dublin 6W,Eastern & Midland,County,-3,332
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 6W,Dublin 6W,Eastern & Midland,County,1087.2,333
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 3,Dublin 3,Eastern & Midland,County,-4.1,366
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 3,Dublin 3,Eastern & Midland,County,932.53,367
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 4,Dublin 4,Eastern & Midland,County,-0.9,395
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 4,Dublin 4,Eastern & Midland,County,1272.03,396
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 7,Dublin 7,Eastern & Midland,County,-5.7,433
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 17,Dublin 17,Eastern & Midland,County,-5.2,434
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 7,Dublin 7,Eastern & Midland,County,856.39,435
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 8,Dublin 8,Eastern & Midland,County,-3.4,463
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 8,Dublin 8,Eastern & Midland,County,907.12,464
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 17,Dublin 17,Eastern & Midland,County,939.35,475
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 11,Dublin 11,Eastern & Midland,County,-5.2,485
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 11,Dublin 11,Eastern & Midland,County,893.77,488
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 14,Dublin 14,Eastern & Midland,County,-2.1,508
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 14,Dublin 14,Eastern & Midland,County,1235.1,509
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 15,Dublin 15,Eastern & Midland,County,-4.4,537
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 15,Dublin 15,Eastern & Midland,County,955.74,538
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 18,Dublin 18,Eastern & Midland,County,-2.1,581
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 18,Dublin 18,Eastern & Midland,County,1184.82,582
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 20,Dublin 20,Eastern & Midland,County,-4.7,609
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 20,Dublin 20,Eastern & Midland,County,932.46,610
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 24,Dublin 24,Eastern & Midland,County,-3.9,638
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 24,Dublin 24,Eastern & Midland,County,911.3,639
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 12,Dublin 12,Eastern & Midland,County,-4.5,656
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 12,Dublin 12,Eastern & Midland,County,958.16,657
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 13,Dublin 13,Eastern & Midland,County,-1.6,685
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 13,Dublin 13,Eastern & Midland,County,1035.08,686
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 16,Dublin 16,Eastern & Midland,County,-2.7,739
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 16,Dublin 16,Eastern & Midland,County,1142.35,740
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 9,Dublin 9,Eastern & Midland,County,-3.8,769
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 9,Dublin 9,Eastern & Midland,County,945.01,770
D_Postcodes,Annual Change,2011,a. All bedrooms,Dublin 10,Dublin 10,Eastern & Midland,County,-6.4,798
D_Postcodes,Rent Price,2011,a. All bedrooms,Dublin 10,Dublin 10,Eastern & Midland,County,866.6,799
County,Annual Change,2011,a. All bedrooms,s. Meath,Meath,Eastern & Midland,County,-4.9,808
County,Rent Price,2011,a. All bedrooms,s. Meath,Meath,Eastern & Midland,County,688.46,809
County,Annual Change,2011,a. All bedrooms,zc. Monaghan,Monaghan,Northern & Western,County,-3.1,839
County,Rent Price,2011,a. All bedrooms,zc. Monaghan,Monaghan,Northern & Western,County,505.6,840
County,Annual Change,2011,a. All bedrooms,ze. Galway,Galway,Northern & Western,County,-1.6,873
County,Rent Price,2011,a. All bedrooms,ze. Galway,Galway,Northern & Western,County,724.51,874
County,Annual Change,2011,a. All bedrooms,zf. Galway City,Galway City,Northern & Western,County,-1.8,902
County,Rent Price,2011,a. All bedrooms,zf. Galway City,Galway City,Northern & Western,County,798.24,903
County,Annual Change,2011,a. All bedrooms,r. Kildare,Kildare,Eastern & Midland,County,-4,908
County,Rent Price,2011,a. All bedrooms,r. Kildare,Kildare,Eastern & Midland,County,789.33,909
County,Annual Change,2011,a. All bedrooms,zn. Kilkenny,Kilkenny,Southern,County,-5.8,937
County,Rent Price,2011,a. All bedrooms,zn. Kilkenny,Kilkenny,Southern,County,608.13,938
County,Annual Change,2011,a. All bedrooms,xy. Offaly,Offaly,Eastern & Midland,County,-4.7,969
County,Rent Price,2011,a. All bedrooms,xy. Offaly,Offaly,Eastern & Midland,County,546.75,970
County,Annual Change,2011,a. All bedrooms,zi. Roscommon,Roscommon,Northern & Western,County,-3.9,998
County,Rent Price,2011,a. All bedrooms,zi. Roscommon,Roscommon,Northern & Western,County,492.01,999
County,Annual Change,2011,a. All bedrooms,zt. Kerry,Kerry,Southern,County,-5.1,1028
County,Rent Price,2011,a. All bedrooms,zt. Kerry,Kerry,Southern,County,558.38,1029
County,Annual Change,2011,a. All bedrooms,zh. Mayo,Mayo,Northern & Western,County,-5.4,1082
County,Rent Price,2011,a. All bedrooms,zh. Mayo,Mayo,Northern & Western,County,550.32,1083
County,Annual Change,2011,a. All bedrooms,zk. Limerick,Limerick,Southern,County,-3.4,1114
County,Rent Price,2011,a. All bedrooms,zk. Limerick,Limerick,Southern,County,635.76,1115
County,Annual Change,2011,a. All bedrooms,zkk. Limerick City,Limerick City,Southern,County,-3.9,1143
County,Rent Price,2011,a. All bedrooms,zkk. Limerick City,Limerick City,Southern,County,649.02,1144
County,Annual Change,2011,a. All bedrooms,w. Longford,Longford,Eastern & Midland,County,-7.3,1170
County,Rent Price,2011,a. All bedrooms,w. Longford,Longford,Eastern & Midland,County,434.63,1171
County,Annual Change,2011,a. All bedrooms,u. Louth,Louth,Eastern & Midland,County,-4.4,1199
County,Rent Price,2011,a. All bedrooms,u. Louth,Louth,Eastern & Midland,County,637.46,1200
County,Annual Change,2011,a. All bedrooms,zoo. Waterford City,Waterford City,Southern,County,-1.3,1231
County,Rent Price,2011,a. All bedrooms,zoo. Waterford City,Waterford City,Southern,County,590.06,1232
County,Annual Change,2011,a. All bedrooms,y. Westmeath,Westmeath,Eastern & Midland,County,-3.3,1260
County,Rent Price,2011,a. All bedrooms,y. Westmeath,Westmeath,Eastern & Midland,County,564.44,1261
County,Annual Change,2011,a. All bedrooms,Cavan Town,Cavan Town,Northern & Western,Settlement,-0.3,1287
County,Rent Price,2011,a. All bedrooms,Cavan Town,Cavan Town,Northern & Western,Settlement,457.56,1289
County,Annual Change,2011,a. All bedrooms,Letterkenny,Letterkenny,Northern & Western,Settlement,-7.3,1321
County,Rent Price,2011,a. All bedrooms,Letterkenny,Letterkenny,Northern & Western,Settlement,483.83,1322
County,Annual Change,2011,a. All bedrooms,Swords,Swords,Eastern & Midland,Settlement,-3.3,1350
County,Annual Change,2011,a. All bedrooms,zl. Tipperary,Tipperary,Southern,County,-3.9,1358
County,Rent Price,2011,a. All bedrooms,zl. Tipperary,Tipperary,Southern,County,567.51,1362
County,Annual Change,2011,a. All bedrooms,Ennis,Ennis,Southern,Settlement,-7,1405
County,Rent Price,2011,a. All bedrooms,Ennis,Ennis,Southern,Settlement,541.85,1406
County,Annual Change,2011,a. All bedrooms,zd. Sligo,Sligo,Northern & Western,County,-3.4,1431
County,Rent Price,2011,a. All bedrooms,zd. Sligo,Sligo,Northern & Western,County,561.56,1432
County,Annual Change,2011,a. All bedrooms,Carlow Town,Carlow Town,Southern,Settlement,-6.1,1464
County,Rent Price,2011,a. All bedrooms,Carlow Town,Carlow Town,Southern,Settlement,650.81,1466
County,Annual Change,2011,a. All bedrooms,zo. Waterford,Waterford,Southern,County,-1.9,1485
County,Rent Price,2011,a. All bedrooms,zo. Waterford,Waterford,Southern,County,582.26,1486
County,Annual Change,2011,a. All bedrooms,zp. Wexford,Wexford,Southern,County,-4.4,1530
County,Rent Price,2011,a. All bedrooms,zp. Wexford,Wexford,Southern,County,589.4,1531
County,Annual Change,2011,a. All bedrooms,t. Wicklow,Wicklow,Eastern & Midland,County,-5.4,1559
County,Rent Price,2011,a. All bedrooms,t. Wicklow,Wicklow,Eastern & Midland,County,849.57,1560
County,Annual Change,2011,a. All bedrooms,Clonakilty,Clonakilty,Southern,Settlement,-7.2,1563
County,Rent Price,2011,a. All bedrooms,Clonakilty,Clonakilty,Southern,Settlement,600.08,1564
County,Annual Change,2011,a. All bedrooms,Mallow,Mallow,Southern,Settlement,-4.8,1592
County,Rent Price,2011,a. All bedrooms,Mallow,Mallow,Southern,Settlement,587.33,1593
County,Rent Price,2011,a. All bedrooms,Swords,Swords,Eastern & Midland,Settlement,935.2,1601
County,Annual Change,2011,a. All bedrooms,Ballina,Ballina,Northern & Western,Settlement,-3.8,1682
County,Rent Price,2011,a. All bedrooms,Ballina,Ballina,Northern & Western,Settlement,566.83,1683
County,Annual Change,2011,a. All bedrooms,Kilkenny City,Kilkenny City,Southern,Settlement,-5.8,1712
County,Rent Price,2011,a. All bedrooms,Kilkenny City,Kilkenny City,Southern,Settlement,620.05,1724
County,Annual Change,2011,a. All bedrooms,Ballinasloe,Ballinasloe,Northern & Western,Settlement,-7.2,1734
County,Annual Change,2011,a. All bedrooms,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,-6.2,1735
County,Rent Price,2011,a. All bedrooms,Ballinasloe,Ballinasloe,Northern & Western,Settlement,482.95,1740
County,Rent Price,2011,a. All bedrooms,Carrick-On-Shannon,Carrick-On-Shannon,Northern & Western,Settlement,414.82,1741
County,Annual Change,2011,a. All bedrooms,Tuam,Tuam,Northern & Western,Settlement,-6.6,1745
County,Rent Price,2011,a. All bedrooms,Tuam,Tuam,Northern & Western,Settlement,528.56,1755
County,Annual Change,2011,a. All bedrooms,Tralee,Tralee,Southern,Settlement,-4.3,1756
County,Rent Price,2011,a. All bedrooms,Tralee,Tralee,Southern,Settlement,573.9,1763
County,Annual Change,2011,a. All bedrooms,Naas,Naas,Eastern & Midland,Settlement,-4.7,1786
County,Rent Price,2011,a. All bedrooms,Naas,Naas,Eastern & Midland,Settlement,805.4,1787
County,Annual Change,2011,a. All bedrooms,Portlaoise,Portlaoise,Eastern & Midland,Settlement,-6.6,1838
County,Rent Price,2011,a. All bedrooms,Portlaoise,Portlaoise,Eastern & Midland,Settlement,539.73,1839
County,Annual Change,2011,a. All bedrooms,Drogheda,Drogheda,Eastern & Midland,Settlement,-4.5,1877
County,Rent Price,2011,a. All bedrooms,Drogheda,Drogheda,Eastern & Midland,Settlement,644.32,1881
County,Annual Change,2011,a. All bedrooms,Newcastle West,Newcastle West,Southern,Settlement,-3.1,1950
County,Rent Price,2011,a. All bedrooms,Newcastle West,Newcastle West,Southern,Settlement,511.67,1954
County,Annual Change,2011,a. All bedrooms,Killarney,Killarney,Southern,Settlement,-6.7,1957
County,Rent Price,2011,a. All bedrooms,Killarney,Killarney,Southern,Settlement,612.22,1961
County,Annual Change,2011,a. All bedrooms,Maynooth,Maynooth,Eastern & Midland,Settlement,-1.7,1967
County,Rent Price,2011,a. All bedrooms,Maynooth,Maynooth,Eastern & Midland,Settlement,938.91,1971
County,Annual Change,2011,a. All bedrooms,Dundalk,Dundalk,Eastern & Midland,Settlement,-3.6,1995
County,Rent Price,2011,a. All bedrooms,Dundalk,Dundalk,Eastern & Midland,Settlement,631.23,1997
County,Annual Change,2011,a. All bedrooms,Gorey,Gorey,Eastern & Midland,Settlement,-3.6,2028
County,Rent Price,2011,a. All bedrooms,Gorey,Gorey,Eastern & Midland,Settlement,611.11,2031
County,Annual Change,2011,a. All bedrooms,Roscommon Town,Roscommon Town,Northern & Western,Settlement,-10,2035
County,Annual Change,2011,a. All bedrooms,Mullingar,Mullingar,Eastern & Midland,Settlement,-3.9,2037
County,Rent Price,2011,a. All bedrooms,Mullingar,Mullingar,Eastern & Midland,Settlement,530.57,2038
County,Rent Price,2011,a. All bedrooms,Roscommon Town,Roscommon Town,Northern & Western,Settlement,537.99,2082
County,Annual Change,2011,a. All bedrooms,Castlebar,Castlebar,Northern & Western,Settlement,-5.7,2084
County,Rent Price,2011,a. All bedrooms,Castlebar,Castlebar,Northern & Western,Settlement,552.59,2091
County,Annual Change,2011,a. All bedrooms,Nenagh,Dungarvan,Southern,Settlement,-3.1,2122
County,Rent Price,2011,a. All bedrooms,Nenagh,Dungarvan,Southern,Settlement,574.46,2123
County,Annual Change,2011,a. All bedrooms,Dungarvan,Athlone,Eastern & Midland,Settlement,-2.9,2151
County,Rent Price,2011,a. All bedrooms,Dungarvan,Athlone,Eastern & Midland,Settlement,601.88,2152
County,Annual Change,2011,a. All bedrooms,Ballina,Clonmel,Southern,Settlement,-2.8,2158
County,Rent Price,2011,a. All bedrooms,Ballina,Clonmel,Southern,Settlement,625.73,2161
County,Annual Change,2011,a. All bedrooms,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,-6.8,2185
County,Rent Price,2011,a. All bedrooms,Wicklow Town,Wicklow Town,Eastern & Midland,Settlement,798.68,2186
County,Annual Change,2011,a. All bedrooms,Navan,Navan,Eastern & Midland,Settlement,-4.6,2205
County,Annual Change,2011,a. All bedrooms,Clonmel,Nenagh,Southern,Settlement,-6.1,2233
County,Rent Price,2011,a. All bedrooms,Clonmel,Nenagh,Southern,Settlement,536.3,2234
County,Rent Price,2011,a. All bedrooms,Navan,Navan,Eastern & Midland,Settlement,636.25,2246
County,Annual Change,2011,a. All bedrooms,Tullamore,Tullamore,Eastern & Midland,Settlement,-4.1,2292
County,Rent Price,2011,a. All bedrooms,Tullamore,Tullamore,Eastern & Midland,Settlement,564.16,2296
County,Annual Change,2011,a. All bedrooms,Sligo Town,Sligo Town,Northern & Western,Settlement,-0.6,2326
County,Rent Price,2011,a. All bedrooms,Sligo Town,Sligo Town,Northern & Western,Settlement,566.21,2330
County,Annual Change,2011,a. All bedrooms,Monaghan Town,Monaghan Town,Northern & Western,Settlement,-1,2341
County,Rent Price,2011,a. All bedrooms,Monaghan Town,Monaghan Town,Northern & Western,Settlement,517.66,2345
County,Annual Change,2011,a. All bedrooms,Drogheda,Drogheda,Eastern & Midland,Settlement,-4.5,2356
County,Rent Price,2011,a. All bedrooms,Drogheda,Drogheda,Eastern & Midland,Settlement,644.32,2360
D_Postcodes,Annual Change,2011,b. One bed,Dublin 4,Dublin 4,Eastern & Midland,County,-1.9,2410
D_Postcodes,Rent Price,2011,b. One bed,Dublin 4,Dublin 4,Eastern & Midland,County,884.88,2411
D_Postcodes,Annual Change,2011,b. One bed,Dublin 5,Dublin 5,Eastern & Midland,County,-5.3,2439
D_Postcodes,Rent Price,2011,b. One bed,Dublin 5,Dublin 5,Eastern & Midland,County,710.19,2440
D_Postcodes,Annual Change,2011,b. One bed,Dublin 1,Dublin 1,Eastern & Midland,County,-6,2475
D_Postcodes,Rent Price,2011,b. One bed,Dublin 1,Dublin 1,Eastern & Midland,County,742.39,2476
County,Annual Change,2011,b. One bed,za. Donegal,Donegal,Northern & Western,County,-5.7,2527
County,Rent Price,2011,b. One bed,za. Donegal,Donegal,Northern & Western,County,354.84,2529
